model_name,run_id,data_name,task_name,metric_name,function_name,result_value,result_cr,result_type
glm-4-flash,1,human_3,Data cleaning and preprocessing,Column Integrity Check,Data Quality Score,True,2,single task (bool)
glm-4-flash,1,human_3,Data exploration and statistics understand,Row Count Comparison,Data Consistency,True,2,single task (bool)
glm-4-flash,1,human_3,Completion Rate,CR,CR,1.0,1.0,Completion Rate
glm-4-flash,6,human_3,Data cleaning and preprocessing,Column Integrity Check,Data Quality Score,False,1,single task (bool)
glm-4-flash,6,human_3,Data exploration and statistics understand,Row Count Comparison,Data Consistency,True,2,single task (bool)
glm-4-flash,6,human_3,Completion Rate,CR,CR,0.75,0.75,Completion Rate
glm-4-flash,2,human_3,Data cleaning and preprocessing,Column Integrity Check,Data Quality Score,True,2,single task (bool)
glm-4-flash,2,human_3,Data exploration and statistics understand,Row Count Comparison,Data Consistency,True,2,single task (bool)
glm-4-flash,2,human_3,Completion Rate,CR,CR,1.0,1.0,Completion Rate
glm-4-flash,5,human_3,Data cleaning and preprocessing,Column Integrity Check,Data Quality Score,True,2,single task (bool)
glm-4-flash,5,human_3,Data exploration and statistics understand,Row Count Comparison,Data Consistency,True,2,single task (bool)
glm-4-flash,5,human_3,Completion Rate,CR,CR,1.0,1.0,Completion Rate
glm-4-flash,9,human_3,Data cleaning and preprocessing,Column Integrity Check,Data Quality Score,True,2,single task (bool)
glm-4-flash,9,human_3,Data exploration and statistics understand,Row Count Comparison,Data Consistency,True,2,single task (bool)
glm-4-flash,9,human_3,Completion Rate,CR,CR,1.0,1.0,Completion Rate
glm-4-flash,8,human_3,Data cleaning and preprocessing,Column Integrity Check,Data Quality Score,False,1,single task (bool)
glm-4-flash,8,human_3,Data exploration and statistics understand,Row Count Comparison,Data Consistency,True,2,single task (bool)
glm-4-flash,8,human_3,Completion Rate,CR,CR,0.75,0.75,Completion Rate
glm-4-flash,7,human_3,Data cleaning and preprocessing,Column Integrity Check,Data Quality Score,False,1,single task (bool)
glm-4-flash,7,human_3,Data exploration and statistics understand,Row Count Comparison,Data Consistency,True,2,single task (bool)
glm-4-flash,7,human_3,Completion Rate,CR,CR,0.75,0.75,Completion Rate
glm-4-flash,4,human_3,Data cleaning and preprocessing,Column Integrity Check,Data Quality Score,True,2,single task (bool)
glm-4-flash,4,human_3,Data exploration and statistics understand,Row Count Comparison,Data Consistency,True,2,single task (bool)
glm-4-flash,4,human_3,Completion Rate,CR,CR,1.0,1.0,Completion Rate
glm-4-flash,0,human_3,Data cleaning and preprocessing,Column Integrity Check,Data Quality Score,True,2,single task (bool)
glm-4-flash,0,human_3,Data exploration and statistics understand,Row Count Comparison,Data Consistency,True,2,single task (bool)
glm-4-flash,0,human_3,Completion Rate,CR,CR,1.0,1.0,Completion Rate
glm-4-flash,3,human_15,Data visualization,Bar Chart Color Consistency,Visualization Quality,1,1,single task (int)
glm-4-flash,3,human_15,Data visualization,Line Chart Line Style Consistency,Visualization Quality,0,1,single task (int)
glm-4-flash,3,human_15,Data visualization,Scatter Chart Point Properties,Visualization Quality,Error,0,single task
glm-4-flash,3,human_15,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
glm-4-flash,1,human_15,Data visualization,Bar Chart Color Consistency,Visualization Quality,0,1,single task (int)
glm-4-flash,1,human_15,Data visualization,Line Chart Line Style Consistency,Visualization Quality,0,1,single task (int)
glm-4-flash,1,human_15,Data visualization,Scatter Chart Point Properties,Visualization Quality,Error,0,single task
glm-4-flash,1,human_15,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
glm-4-flash,6,human_15,Data visualization,Bar Chart Color Consistency,Visualization Quality,1,1,single task (int)
glm-4-flash,6,human_15,Data visualization,Line Chart Line Style Consistency,Visualization Quality,0,1,single task (int)
glm-4-flash,6,human_15,Data visualization,Scatter Chart Point Properties,Visualization Quality,Error,0,single task
glm-4-flash,6,human_15,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
glm-4-flash,5,human_15,Data visualization,Bar Chart Color Consistency,Visualization Quality,2,1,single task (int)
glm-4-flash,5,human_15,Data visualization,Line Chart Line Style Consistency,Visualization Quality,0,1,single task (int)
glm-4-flash,5,human_15,Data visualization,Scatter Chart Point Properties,Visualization Quality,Error,0,single task
glm-4-flash,5,human_15,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
glm-4-flash,9,human_15,Data visualization,Bar Chart Color Consistency,Visualization Quality,1,1,single task (int)
glm-4-flash,9,human_15,Data visualization,Line Chart Line Style Consistency,Visualization Quality,2,1,single task (int)
glm-4-flash,9,human_15,Data visualization,Scatter Chart Point Properties,Visualization Quality,Error,0,single task
glm-4-flash,9,human_15,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
glm-4-flash,8,human_15,Data visualization,Bar Chart Color Consistency,Visualization Quality,2,1,single task (int)
glm-4-flash,8,human_15,Data visualization,Line Chart Line Style Consistency,Visualization Quality,0,1,single task (int)
glm-4-flash,8,human_15,Data visualization,Scatter Chart Point Properties,Visualization Quality,Error,0,single task
glm-4-flash,8,human_15,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
glm-4-flash,7,human_15,Data visualization,Bar Chart Color Consistency,Visualization Quality,2,1,single task (int)
glm-4-flash,7,human_15,Data visualization,Line Chart Line Style Consistency,Visualization Quality,2,1,single task (int)
glm-4-flash,7,human_15,Data visualization,Scatter Chart Point Properties,Visualization Quality,Error,0,single task
glm-4-flash,7,human_15,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
glm-4-flash,0,human_15,Data visualization,Bar Chart Color Consistency,Visualization Quality,2,1,single task (int)
glm-4-flash,0,human_15,Data visualization,Line Chart Line Style Consistency,Visualization Quality,1,1,single task (int)
glm-4-flash,0,human_15,Data visualization,Scatter Chart Point Properties,Visualization Quality,Error,0,single task
glm-4-flash,0,human_15,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
glm-4-flash,3,csv_excel_0,Data cleaning and preprocessing,Data Completeness Ratio,Data Completeness,False,1,single task (bool)
glm-4-flash,3,csv_excel_0,Data visualization,Visualization Quality Score,Visualization Quality,False,1,single task (bool)
glm-4-flash,3,csv_excel_0,Interpretability and report generation,Report Completeness Score,Report Completeness,True,2,single task (bool)
glm-4-flash,3,csv_excel_0,Completion Rate,CR,CR,0.6666666666666666,0.6666666666666666,Completion Rate
glm-4-flash,1,csv_excel_0,Data cleaning and preprocessing,Data Completeness Ratio,Data Completeness,False,1,single task (bool)
glm-4-flash,1,csv_excel_0,Data visualization,Visualization Quality Score,Visualization Quality,False,1,single task (bool)
glm-4-flash,1,csv_excel_0,Interpretability and report generation,Report Completeness Score,Report Completeness,False,1,single task (bool)
glm-4-flash,1,csv_excel_0,Completion Rate,CR,CR,0.5,0.5,Completion Rate
glm-4-flash,6,csv_excel_0,Data cleaning and preprocessing,Data Completeness Ratio,Data Completeness,True,2,single task (bool)
glm-4-flash,6,csv_excel_0,Data visualization,Visualization Quality Score,Visualization Quality,False,1,single task (bool)
glm-4-flash,6,csv_excel_0,Interpretability and report generation,Report Completeness Score,Report Completeness,True,2,single task (bool)
glm-4-flash,6,csv_excel_0,Completion Rate,CR,CR,0.8333333333333334,0.8333333333333334,Completion Rate
glm-4-flash,2,csv_excel_0,Data cleaning and preprocessing,Data Completeness Ratio,Data Completeness,False,1,single task (bool)
glm-4-flash,2,csv_excel_0,Data visualization,Visualization Quality Score,Visualization Quality,False,1,single task (bool)
glm-4-flash,2,csv_excel_0,Interpretability and report generation,Report Completeness Score,Report Completeness,False,1,single task (bool)
glm-4-flash,2,csv_excel_0,Completion Rate,CR,CR,0.5,0.5,Completion Rate
glm-4-flash,5,csv_excel_0,Data cleaning and preprocessing,Data Completeness Ratio,Data Completeness,False,1,single task (bool)
glm-4-flash,5,csv_excel_0,Data visualization,Visualization Quality Score,Visualization Quality,False,1,single task (bool)
glm-4-flash,5,csv_excel_0,Interpretability and report generation,Report Completeness Score,Report Completeness,True,2,single task (bool)
glm-4-flash,5,csv_excel_0,Completion Rate,CR,CR,0.6666666666666666,0.6666666666666666,Completion Rate
glm-4-flash,9,csv_excel_0,Data cleaning and preprocessing,Data Completeness Ratio,Data Completeness,False,1,single task (bool)
glm-4-flash,9,csv_excel_0,Data visualization,Visualization Quality Score,Visualization Quality,False,1,single task (bool)
glm-4-flash,9,csv_excel_0,Interpretability and report generation,Report Completeness Score,Report Completeness,False,1,single task (bool)
glm-4-flash,9,csv_excel_0,Completion Rate,CR,CR,0.5,0.5,Completion Rate
glm-4-flash,8,csv_excel_0,Data cleaning and preprocessing,Data Completeness Ratio,Data Completeness,False,1,single task (bool)
glm-4-flash,8,csv_excel_0,Data visualization,Visualization Quality Score,Visualization Quality,False,1,single task (bool)
glm-4-flash,8,csv_excel_0,Interpretability and report generation,Report Completeness Score,Report Completeness,False,1,single task (bool)
glm-4-flash,8,csv_excel_0,Completion Rate,CR,CR,0.5,0.5,Completion Rate
glm-4-flash,7,csv_excel_0,Data cleaning and preprocessing,Data Completeness Ratio,Data Completeness,False,1,single task (bool)
glm-4-flash,7,csv_excel_0,Data visualization,Visualization Quality Score,Visualization Quality,False,1,single task (bool)
glm-4-flash,7,csv_excel_0,Interpretability and report generation,Report Completeness Score,Report Completeness,False,1,single task (bool)
glm-4-flash,7,csv_excel_0,Completion Rate,CR,CR,0.5,0.5,Completion Rate
glm-4-flash,4,csv_excel_0,Data cleaning and preprocessing,Data Completeness Ratio,Data Completeness,False,1,single task (bool)
glm-4-flash,4,csv_excel_0,Data visualization,Visualization Quality Score,Visualization Quality,False,1,single task (bool)
glm-4-flash,4,csv_excel_0,Interpretability and report generation,Report Completeness Score,Report Completeness,False,1,single task (bool)
glm-4-flash,4,csv_excel_0,Completion Rate,CR,CR,0.5,0.5,Completion Rate
glm-4-flash,0,csv_excel_0,Data cleaning and preprocessing,Data Completeness Ratio,Data Completeness,False,1,single task (bool)
glm-4-flash,0,csv_excel_0,Data visualization,Visualization Quality Score,Visualization Quality,False,1,single task (bool)
glm-4-flash,0,csv_excel_0,Interpretability and report generation,Report Completeness Score,Report Completeness,False,1,single task (bool)
glm-4-flash,0,csv_excel_0,Completion Rate,CR,CR,0.5,0.5,Completion Rate
glm-4-flash,3,csv_excel_3,Data cleaning and preprocessing,Data Completeness,Data Completeness,True,2,single task (bool)
glm-4-flash,3,csv_excel_3,Data exploration and statistics understand,Descriptive Statistics Accuracy,Data Accuracy,Error,0,single task
glm-4-flash,3,csv_excel_3,Interpretability and report generation,Report Coherency,Report Quality,False,1,single task (bool)
glm-4-flash,3,csv_excel_3,Completion Rate,CR,CR,0.5,0.5,Completion Rate
glm-4-flash,1,csv_excel_3,Data cleaning and preprocessing,Data Completeness,Data Completeness,True,2,single task (bool)
glm-4-flash,1,csv_excel_3,Data exploration and statistics understand,Descriptive Statistics Accuracy,Data Accuracy,True,2,single task (bool)
glm-4-flash,1,csv_excel_3,Interpretability and report generation,Report Coherency,Report Quality,True,2,single task (bool)
glm-4-flash,1,csv_excel_3,Completion Rate,CR,CR,1.0,1.0,Completion Rate
glm-4-flash,6,csv_excel_3,Data cleaning and preprocessing,Data Completeness,Data Completeness,True,2,single task (bool)
glm-4-flash,6,csv_excel_3,Data exploration and statistics understand,Descriptive Statistics Accuracy,Data Accuracy,Error,0,single task
glm-4-flash,6,csv_excel_3,Interpretability and report generation,Report Coherency,Report Quality,False,1,single task (bool)
glm-4-flash,6,csv_excel_3,Completion Rate,CR,CR,0.5,0.5,Completion Rate
glm-4-flash,2,csv_excel_3,Data cleaning and preprocessing,Data Completeness,Data Completeness,True,2,single task (bool)
glm-4-flash,2,csv_excel_3,Data exploration and statistics understand,Descriptive Statistics Accuracy,Data Accuracy,True,2,single task (bool)
glm-4-flash,2,csv_excel_3,Interpretability and report generation,Report Coherency,Report Quality,True,2,single task (bool)
glm-4-flash,2,csv_excel_3,Completion Rate,CR,CR,1.0,1.0,Completion Rate
glm-4-flash,5,csv_excel_3,Data cleaning and preprocessing,Data Completeness,Data Completeness,True,2,single task (bool)
glm-4-flash,5,csv_excel_3,Data exploration and statistics understand,Descriptive Statistics Accuracy,Data Accuracy,Error,0,single task
glm-4-flash,5,csv_excel_3,Interpretability and report generation,Report Coherency,Report Quality,False,1,single task (bool)
glm-4-flash,5,csv_excel_3,Completion Rate,CR,CR,0.5,0.5,Completion Rate
glm-4-flash,9,csv_excel_3,Data cleaning and preprocessing,Data Completeness,Data Completeness,True,2,single task (bool)
glm-4-flash,9,csv_excel_3,Data exploration and statistics understand,Descriptive Statistics Accuracy,Data Accuracy,Error,0,single task
glm-4-flash,9,csv_excel_3,Interpretability and report generation,Report Coherency,Report Quality,False,1,single task (bool)
glm-4-flash,9,csv_excel_3,Completion Rate,CR,CR,0.5,0.5,Completion Rate
glm-4-flash,8,csv_excel_3,Data cleaning and preprocessing,Data Completeness,Data Completeness,True,2,single task (bool)
glm-4-flash,8,csv_excel_3,Data exploration and statistics understand,Descriptive Statistics Accuracy,Data Accuracy,True,2,single task (bool)
glm-4-flash,8,csv_excel_3,Interpretability and report generation,Report Coherency,Report Quality,True,2,single task (bool)
glm-4-flash,8,csv_excel_3,Completion Rate,CR,CR,1.0,1.0,Completion Rate
glm-4-flash,7,csv_excel_3,Data cleaning and preprocessing,Data Completeness,Data Completeness,True,2,single task (bool)
glm-4-flash,7,csv_excel_3,Data exploration and statistics understand,Descriptive Statistics Accuracy,Data Accuracy,True,2,single task (bool)
glm-4-flash,7,csv_excel_3,Interpretability and report generation,Report Coherency,Report Quality,True,2,single task (bool)
glm-4-flash,7,csv_excel_3,Completion Rate,CR,CR,1.0,1.0,Completion Rate
glm-4-flash,4,csv_excel_3,Data cleaning and preprocessing,Data Completeness,Data Completeness,True,2,single task (bool)
glm-4-flash,4,csv_excel_3,Data exploration and statistics understand,Descriptive Statistics Accuracy,Data Accuracy,True,2,single task (bool)
glm-4-flash,4,csv_excel_3,Interpretability and report generation,Report Coherency,Report Quality,True,2,single task (bool)
glm-4-flash,4,csv_excel_3,Completion Rate,CR,CR,1.0,1.0,Completion Rate
glm-4-flash,0,csv_excel_3,Data cleaning and preprocessing,Data Completeness,Data Completeness,True,2,single task (bool)
glm-4-flash,0,csv_excel_3,Data exploration and statistics understand,Descriptive Statistics Accuracy,Data Accuracy,True,2,single task (bool)
glm-4-flash,0,csv_excel_3,Interpretability and report generation,Report Coherency,Report Quality,True,2,single task (bool)
glm-4-flash,0,csv_excel_3,Completion Rate,CR,CR,1.0,1.0,Completion Rate
glm-4-flash,3,human_16,Pattern recognition,Clustering Quality (Silhouette Score),Silhouette Score,Error,0,single task
glm-4-flash,3,human_16,Data visualization,Visualization Accuracy (Visual Similarity),Visualization Quality,0,1,single task (int)
glm-4-flash,3,human_16,Completion Rate,CR,CR,0.25,0.25,Completion Rate
glm-4-flash,1,human_16,Pattern recognition,Clustering Quality (Silhouette Score),Silhouette Score,Error,0,single task
glm-4-flash,1,human_16,Data visualization,Visualization Accuracy (Visual Similarity),Visualization Quality,3,2,single task (int)
glm-4-flash,1,human_16,Completion Rate,CR,CR,0.5,0.5,Completion Rate
glm-4-flash,2,human_16,Pattern recognition,Clustering Quality (Silhouette Score),Silhouette Score,Error,0,single task
glm-4-flash,2,human_16,Data visualization,Visualization Accuracy (Visual Similarity),Visualization Quality,3,2,single task (int)
glm-4-flash,2,human_16,Completion Rate,CR,CR,0.5,0.5,Completion Rate
glm-4-flash,9,human_16,Pattern recognition,Clustering Quality (Silhouette Score),Silhouette Score,Error,0,single task
glm-4-flash,9,human_16,Data visualization,Visualization Accuracy (Visual Similarity),Visualization Quality,Error,0,single task
glm-4-flash,9,human_16,Completion Rate,CR,CR,0.0,0.0,Completion Rate
glm-4-flash,7,human_16,Pattern recognition,Clustering Quality (Silhouette Score),Silhouette Score,Error,0,single task
glm-4-flash,7,human_16,Data visualization,Visualization Accuracy (Visual Similarity),Visualization Quality,Error,0,single task
glm-4-flash,7,human_16,Completion Rate,CR,CR,0.0,0.0,Completion Rate
glm-4-flash,0,human_16,Pattern recognition,Clustering Quality (Silhouette Score),Silhouette Score,True,2,single task (bool)
glm-4-flash,0,human_16,Data visualization,Visualization Accuracy (Visual Similarity),Visualization Quality,5,2,single task (int)
glm-4-flash,0,human_16,Completion Rate,CR,CR,1.0,1.0,Completion Rate
glm-4-flash,1,dl_6,Data cleaning and preprocessing,Data Cleaning Accuracy,Data Cleaning Completeness,Error,0,single task
glm-4-flash,1,dl_6,Data exploration and statistics understand,Basic Statistical Analysis Completeness,Data Integrity,Error,0,single task
glm-4-flash,1,dl_6,Data mining,Clustering Validity,Clustering Validity,Error,0,single task
glm-4-flash,1,dl_6,Completion Rate,CR,CR,0.0,0.0,Completion Rate
glm-4-flash,6,dl_6,Data cleaning and preprocessing,Data Cleaning Accuracy,Data Cleaning Completeness,Error,0,single task
glm-4-flash,6,dl_6,Data exploration and statistics understand,Basic Statistical Analysis Completeness,Data Integrity,Error,0,single task
glm-4-flash,6,dl_6,Data mining,Clustering Validity,Clustering Validity,Error,0,single task
glm-4-flash,6,dl_6,Completion Rate,CR,CR,0.0,0.0,Completion Rate
glm-4-flash,5,dl_6,Data cleaning and preprocessing,Data Cleaning Accuracy,Data Cleaning Completeness,Error,0,single task
glm-4-flash,5,dl_6,Data exploration and statistics understand,Basic Statistical Analysis Completeness,Data Integrity,True,2,single task (bool)
glm-4-flash,5,dl_6,Data mining,Clustering Validity,Clustering Validity,False,1,single task (bool)
glm-4-flash,5,dl_6,Completion Rate,CR,CR,0.5,0.5,Completion Rate
glm-4-flash,9,dl_6,Data cleaning and preprocessing,Data Cleaning Accuracy,Data Cleaning Completeness,Error,0,single task
glm-4-flash,9,dl_6,Data exploration and statistics understand,Basic Statistical Analysis Completeness,Data Integrity,Error,0,single task
glm-4-flash,9,dl_6,Data mining,Clustering Validity,Clustering Validity,Error,0,single task
glm-4-flash,9,dl_6,Completion Rate,CR,CR,0.0,0.0,Completion Rate
glm-4-flash,8,dl_6,Data cleaning and preprocessing,Data Cleaning Accuracy,Data Cleaning Completeness,Error,0,single task
glm-4-flash,8,dl_6,Data exploration and statistics understand,Basic Statistical Analysis Completeness,Data Integrity,Error,0,single task
glm-4-flash,8,dl_6,Data mining,Clustering Validity,Clustering Validity,Error,0,single task
glm-4-flash,8,dl_6,Completion Rate,CR,CR,0.0,0.0,Completion Rate
glm-4-flash,7,dl_6,Data cleaning and preprocessing,Data Cleaning Accuracy,Data Cleaning Completeness,Error,0,single task
glm-4-flash,7,dl_6,Data exploration and statistics understand,Basic Statistical Analysis Completeness,Data Integrity,False,1,single task (bool)
glm-4-flash,7,dl_6,Data mining,Clustering Validity,Clustering Validity,Error,0,single task
glm-4-flash,7,dl_6,Completion Rate,CR,CR,0.16666666666666666,0.16666666666666666,Completion Rate
glm-4-flash,4,dl_6,Data cleaning and preprocessing,Data Cleaning Accuracy,Data Cleaning Completeness,False,1,single task (bool)
glm-4-flash,4,dl_6,Data exploration and statistics understand,Basic Statistical Analysis Completeness,Data Integrity,False,1,single task (bool)
glm-4-flash,4,dl_6,Data mining,Clustering Validity,Clustering Validity,Error,0,single task
glm-4-flash,4,dl_6,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
glm-4-flash,0,dl_6,Data cleaning and preprocessing,Data Cleaning Accuracy,Data Cleaning Completeness,Error,0,single task
glm-4-flash,0,dl_6,Data exploration and statistics understand,Basic Statistical Analysis Completeness,Data Integrity,Error,0,single task
glm-4-flash,0,dl_6,Data mining,Clustering Validity,Clustering Validity,Error,0,single task
glm-4-flash,0,dl_6,Completion Rate,CR,CR,0.0,0.0,Completion Rate
glm-4-flash,3,human_11,Data cleaning and preprocessing,Data Quality Score,Data Quality Score,False,1,single task (bool)
glm-4-flash,3,human_11,Data exploration and statistics understand,Summary Statistics Accuracy,Data Accuracy,Error,0,single task
glm-4-flash,3,human_11,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
glm-4-flash,3,human_11,Data visualization,Correlation Coefficient,Visualization Quality,Error,0,single task
glm-4-flash,3,human_11,Completion Rate,CR,CR,0.25,0.25,Completion Rate
glm-4-flash,1,human_11,Data cleaning and preprocessing,Data Quality Score,Data Quality Score,Error,0,single task
glm-4-flash,1,human_11,Data exploration and statistics understand,Summary Statistics Accuracy,Data Accuracy,Error,0,single task
glm-4-flash,1,human_11,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
glm-4-flash,1,human_11,Data visualization,Correlation Coefficient,Visualization Quality,Error,0,single task
glm-4-flash,1,human_11,Completion Rate,CR,CR,0.125,0.125,Completion Rate
glm-4-flash,6,human_11,Data cleaning and preprocessing,Data Quality Score,Data Quality Score,False,1,single task (bool)
glm-4-flash,6,human_11,Data exploration and statistics understand,Summary Statistics Accuracy,Data Accuracy,False,1,single task (bool)
glm-4-flash,6,human_11,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
glm-4-flash,6,human_11,Data visualization,Correlation Coefficient,Visualization Quality,0,1,single task (int)
glm-4-flash,6,human_11,Completion Rate,CR,CR,0.5,0.5,Completion Rate
glm-4-flash,2,human_11,Data cleaning and preprocessing,Data Quality Score,Data Quality Score,Error,0,single task
glm-4-flash,2,human_11,Data exploration and statistics understand,Summary Statistics Accuracy,Data Accuracy,Error,0,single task
glm-4-flash,2,human_11,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
glm-4-flash,2,human_11,Data visualization,Correlation Coefficient,Visualization Quality,Error,0,single task
glm-4-flash,2,human_11,Completion Rate,CR,CR,0.125,0.125,Completion Rate
glm-4-flash,5,human_11,Data cleaning and preprocessing,Data Quality Score,Data Quality Score,False,1,single task (bool)
glm-4-flash,5,human_11,Data exploration and statistics understand,Summary Statistics Accuracy,Data Accuracy,False,1,single task (bool)
glm-4-flash,5,human_11,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
glm-4-flash,5,human_11,Data visualization,Correlation Coefficient,Visualization Quality,3,2,single task (int)
glm-4-flash,5,human_11,Completion Rate,CR,CR,0.625,0.625,Completion Rate
glm-4-flash,9,human_11,Data cleaning and preprocessing,Data Quality Score,Data Quality Score,False,1,single task (bool)
glm-4-flash,9,human_11,Data exploration and statistics understand,Summary Statistics Accuracy,Data Accuracy,Error,0,single task
glm-4-flash,9,human_11,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
glm-4-flash,9,human_11,Data visualization,Correlation Coefficient,Visualization Quality,Error,0,single task
glm-4-flash,9,human_11,Completion Rate,CR,CR,0.25,0.25,Completion Rate
glm-4-flash,8,human_11,Data cleaning and preprocessing,Data Quality Score,Data Quality Score,Error,0,single task
glm-4-flash,8,human_11,Data exploration and statistics understand,Summary Statistics Accuracy,Data Accuracy,Error,0,single task
glm-4-flash,8,human_11,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
glm-4-flash,8,human_11,Data visualization,Correlation Coefficient,Visualization Quality,Error,0,single task
glm-4-flash,8,human_11,Completion Rate,CR,CR,0.125,0.125,Completion Rate
glm-4-flash,0,human_11,Data cleaning and preprocessing,Data Quality Score,Data Quality Score,False,1,single task (bool)
glm-4-flash,0,human_11,Data exploration and statistics understand,Summary Statistics Accuracy,Data Accuracy,Error,0,single task
glm-4-flash,0,human_11,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
glm-4-flash,0,human_11,Data visualization,Correlation Coefficient,Visualization Quality,Error,0,single task
glm-4-flash,0,human_11,Completion Rate,CR,CR,0.25,0.25,Completion Rate
glm-4-flash,4,dl_13,Predictive modeling,Model Structure Validation,Model Accuracy,Error,0,single task
glm-4-flash,4,dl_13,Data cleaning and preprocessing,Training Loss Evaluation,Data Quality Score,Error,0,single task
glm-4-flash,4,dl_13,Data visualization,Data Flow Graph Assessment,Visualization Completeness,False,1,single task (bool)
glm-4-flash,4,dl_13,Completion Rate,CR,CR,0.16666666666666666,0.16666666666666666,Completion Rate
